action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
forward,-58,red,right,-1.0,78,None,None,None,6
forward,-59,red,right,-1.0,79,None,left,None,6
right,-60,green,right,2.0,80,None,left,None,6
left,-61,green,right,-0.5,81,None,None,None,6
right,-62,green,right,2.0,82,None,None,None,6
forward,-63,green,right,-0.5,83,left,None,None,6
right,-64,red,right,2.0,84,None,None,None,6
forward,-65,red,forward,-1.0,85,None,None,None,6
forward,-66,red,forward,-1.0,86,None,None,None,6
forward,-67,green,forward,2.0,87,None,None,None,6
left,-68,green,forward,-0.5,88,None,None,None,6
left,-69,red,right,-1.0,89,None,None,None,6
left,-70,red,right,-1.0,90,None,None,None,6
forward,-71,red,right,-1.0,91,right,None,None,6
None,-72,green,right,0.0,92,None,None,None,6
left,-73,green,right,-0.5,93,None,None,None,6
forward,-74,green,right,-0.5,94,right,None,None,6
forward,-75,red,right,-1.0,95,None,None,None,6
forward,-76,red,right,-1.0,96,None,None,None,6
forward,-77,red,right,-1.0,97,None,None,None,6
None,-78,red,right,0.0,98,None,None,None,6
right,-79,red,right,2.0,99,None,None,None,6
right,-80,red,right,2.0,100,None,None,None,6
left,-81,green,forward,-0.5,101,None,None,None,6
right,-82,red,right,2.0,102,None,left,None,6
forward,-83,red,forward,-1.0,103,None,None,None,6
left,-84,red,forward,-1.0,104,None,None,None,6
forward,-85,green,forward,2.0,105,None,None,None,6
forward,-86,green,forward,2.0,106,None,None,None,6
right,-87,green,forward,-0.5,107,None,None,None,6
forward,-88,red,left,-1.0,108,None,None,None,6
None,-89,red,left,0.0,109,None,None,None,6
None,-90,red,left,0.0,110,None,None,None,6
left,-91,red,left,-1.0,111,None,None,None,6
None,-92,green,left,0.0,112,None,None,None,6
forward,-93,green,left,-0.5,113,None,None,None,6
forward,-94,green,left,-0.5,114,None,None,None,6
forward,-95,red,left,-1.0,115,None,None,None,6
left,-96,green,left,2.0,116,None,None,None,6
forward,-97,green,left,-0.5,117,None,None,None,6
right,-98,red,right,2.0,118,None,None,None,6
right,-99,green,right,2.0,119,None,None,None,6
left,-100,green,right,-0.5,120,None,None,None,6
None,25,green,forward,0.0,0,None,None,None,7
forward,24,green,forward,2.0,1,None,None,None,7
None,23,red,forward,0.0,2,None,None,None,7
None,22,red,forward,0.0,3,None,None,None,7
forward,21,green,forward,2.0,4,None,None,None,7
forward,20,green,forward,2.0,5,None,None,None,7
forward,19,green,left,-0.5,6,None,None,None,7
forward,18,red,right,-1.0,7,None,None,None,7
forward,17,red,right,-1.0,8,None,None,None,7
None,16,green,right,0.0,9,None,None,None,7
left,15,green,right,-0.5,10,None,None,None,7
forward,14,green,left,-0.5,11,None,None,None,7
left,13,green,left,12.0,12,None,None,None,7
None,25,green,left,0.0,0,None,None,None,8
forward,24,green,left,-0.5,1,None,None,None,8
left,23,red,left,-1.0,2,None,None,None,8
right,22,red,left,-0.5,3,None,None,None,8
forward,21,green,forward,2.0,4,None,None,None,8
left,20,red,forward,-1.0,5,None,None,None,8
left,19,red,forward,-1.0,6,None,None,None,8
forward,18,red,forward,-1.0,7,None,None,None,8
right,17,green,forward,-0.5,8,None,None,None,8
None,16,green,left,0.0,9,None,None,None,8
None,15,red,left,0.0,10,None,None,None,8
None,14,red,left,0.0,11,None,None,None,8
right,13,red,left,-0.5,12,None,None,None,8
None,12,red,right,0.0,13,None,None,None,8
right,11,red,right,2.0,14,None,None,None,8
None,10,green,right,0.0,15,None,None,None,8
left,9,green,right,-0.5,16,None,None,None,8
None,8,red,forward,0.0,17,None,None,None,8
right,7,red,forward,-0.5,18,None,None,None,8
right,6,red,left,-0.5,19,None,None,None,8
None,5,green,forward,0.0,20,None,None,None,8
right,4,red,forward,-0.5,21,None,None,None,8
left,3,red,left,-1.0,22,None,None,None,8
None,2,red,left,0.0,23,None,None,None,8
forward,1,red,left,-1.0,24,None,None,None,8
left,0,green,left,2.0,25,None,None,None,8
right,-1,green,forward,-0.5,26,None,None,None,8
None,-2,green,left,0.0,27,None,None,None,8
left,-3,green,left,2.0,28,None,None,None,8
right,-4,green,forward,-0.5,29,None,None,None,8
right,-5,green,left,-0.5,30,None,None,None,8
right,-6,green,right,2.0,31,right,None,None,8
forward,-7,red,right,-1.0,32,None,None,None,8
left,-8,red,right,-1.0,33,None,None,None,8
None,-9,red,right,0.0,34,None,None,None,8
None,-10,green,right,0.0,35,None,None,None,8
None,-11,green,right,0.0,36,None,None,None,8
left,-12,green,right,-0.5,37,None,None,None,8
left,-13,red,right,-1.0,38,None,None,None,8
left,-14,green,right,-0.5,39,None,None,None,8
right,-15,red,left,-0.5,40,None,None,None,8
None,-16,red,forward,0.0,41,None,None,None,8
forward,-17,green,forward,2.0,42,None,None,None,8
right,-18,red,forward,-0.5,43,None,None,None,8
left,-19,green,left,2.0,44,None,None,None,8
right,-20,green,forward,-0.5,45,None,None,None,8
None,-21,red,left,0.0,46,None,None,None,8
right,-22,red,left,-0.5,47,None,None,None,8
right,-23,red,right,2.0,48,None,None,None,8
right,-24,green,right,2.0,49,forward,None,None,8
None,-25,red,forward,0.0,50,None,None,None,8
left,-26,red,forward,-1.0,51,None,None,None,8
None,-27,red,forward,0.0,52,None,None,None,8
forward,-28,red,forward,-1.0,53,None,None,None,8
forward,-29,red,forward,-1.0,54,None,None,None,8
left,-30,green,forward,-0.5,55,None,None,None,8
left,-31,green,right,-0.5,56,None,None,None,8
right,-32,red,right,2.0,57,None,None,None,8
left,-33,red,right,-1.0,58,None,None,None,8
None,-34,red,right,0.0,59,None,None,None,8
left,-35,green,right,-0.5,60,None,None,None,8
left,-36,red,right,-1.0,61,None,None,None,8
None,-37,red,right,0.0,62,None,None,None,8
None,-38,red,right,0.0,63,None,None,None,8
right,-39,green,right,2.0,64,None,None,None,8
left,-40,green,right,-0.5,65,None,None,None,8
forward,-41,green,forward,2.0,66,None,None,None,8
right,-42,red,forward,-0.5,67,None,None,None,8
right,-43,red,left,-0.5,68,None,None,None,8
right,-44,red,right,2.0,69,None,None,None,8
forward,-45,green,right,-0.5,70,None,None,None,8
right,-46,red,right,2.0,71,None,None,None,8
left,-47,red,forward,-1.0,72,None,None,None,8
None,-48,red,forward,0.0,73,None,None,None,8
forward,-49,red,forward,-1.0,74,None,None,None,8
right,-50,green,forward,-0.5,75,None,None,None,8
None,-51,red,left,0.0,76,None,None,None,8
right,-52,red,left,-0.5,77,None,None,None,8
left,-53,green,right,-0.5,78,None,None,None,8
right,-54,red,left,-0.5,79,None,None,None,8
None,-55,red,forward,0.0,80,None,None,None,8
right,-56,red,forward,-0.5,81,None,None,None,8
None,-57,red,left,0.0,82,None,None,None,8
right,-58,red,left,-0.5,83,None,None,None,8
left,-59,green,forward,-0.5,84,None,None,None,8
forward,-60,green,right,-0.5,85,None,None,None,8
left,-61,green,right,-0.5,86,None,None,None,8
right,-62,red,forward,-0.5,87,None,None,None,8
right,-63,green,left,-0.5,88,right,None,None,8
right,-64,green,forward,-0.5,89,None,None,None,8
left,-65,green,left,2.0,90,None,None,None,8
forward,-66,green,forward,2.0,91,None,None,None,8
None,-67,red,forward,0.0,92,None,None,None,8
None,-68,red,forward,0.0,93,None,None,None,8
forward,-69,red,forward,-1.0,94,None,None,None,8
forward,-70,red,forward,-1.0,95,None,None,None,8
forward,-71,green,forward,2.0,96,None,None,None,8
forward,25,red,right,-1.0,0,None,None,None,9
right,24,red,right,2.0,1,None,None,None,9
right,23,red,forward,-0.5,2,None,None,None,9
forward,22,red,left,-1.0,3,None,None,None,9
right,21,red,left,-0.5,4,None,None,None,9
right,20,green,right,2.0,5,None,None,None,9
None,19,green,right,0.0,6,None,None,None,9
left,18,green,right,-0.5,7,None,None,None,9
forward,17,green,right,-0.5,8,None,None,None,9
forward,16,green,forward,2.0,9,None,None,None,9
forward,15,green,forward,2.0,10,None,None,None,9
forward,14,red,forward,-1.0,11,None,None,None,9
forward,13,green,forward,2.0,12,None,None,None,9
left,12,red,forward,-1.0,13,None,None,None,9
left,11,red,forward,-1.0,14,None,None,None,9
right,10,red,forward,-0.5,15,None,None,None,9
None,9,green,left,0.0,16,None,None,None,9
None,8,green,left,0.0,17,None,None,None,9
forward,7,green,left,-0.5,18,None,None,None,9
right,6,green,left,-0.5,19,None,None,None,9
right,5,red,right,2.0,20,None,None,None,9
right,4,red,right,2.0,21,None,None,None,9
None,3,green,forward,0.0,22,None,None,None,9
left,2,green,forward,-0.5,23,None,None,None,9
left,1,red,right,-1.0,24,None,None,None,9
right,0,red,right,2.0,25,None,None,None,9
forward,-1,green,right,-0.5,26,None,forward,None,9
left,-2,green,right,-0.5,27,None,None,None,9
right,-3,red,left,-0.5,28,None,None,None,9
left,-4,green,right,-0.5,29,None,None,None,9
None,-5,green,left,0.0,30,None,None,None,9
right,-6,green,left,-0.5,31,None,None,None,9
None,-7,red,right,0.0,32,None,None,None,9
right,-8,red,right,2.0,33,None,None,None,9
forward,-9,green,right,-0.5,34,None,None,None,9
forward,-10,red,right,-1.0,35,None,None,None,9
None,-11,green,right,0.0,36,None,None,None,9
right,-12,green,right,2.0,37,None,None,None,9
forward,-13,red,forward,-1.0,38,None,None,None,9
forward,-14,red,forward,-1.0,39,None,None,None,9
right,-15,green,forward,-0.5,40,None,None,None,9
left,-16,green,left,2.0,41,None,None,None,9
right,-17,red,forward,-0.5,42,None,None,None,9
forward,-18,red,left,-1.0,43,None,None,None,9
None,-19,red,left,0.0,44,None,None,None,9
left,-20,green,left,2.0,45,None,None,None,9
forward,-21,green,right,-0.5,46,None,None,None,9
None,-22,red,right,0.0,47,None,None,None,9
right,-23,red,right,2.0,48,None,None,None,9
None,-24,green,right,0.0,49,None,None,None,9
None,-25,green,right,0.0,50,None,None,None,9
None,-26,red,right,0.0,51,None,None,None,9
None,-27,red,right,0.0,52,None,None,None,9
left,-28,red,right,-1.0,53,None,None,None,9
None,-29,green,right,0.0,54,None,None,None,9
right,-30,green,right,2.0,55,None,None,None,9
right,55,red,left,-0.5,0,None,None,None,10
forward,54,red,forward,-1.0,1,None,None,None,10
left,53,red,forward,-1.0,2,None,None,None,10
forward,52,red,forward,-1.0,3,None,None,None,10
forward,51,green,forward,2.0,4,None,None,None,10
forward,50,green,left,-0.5,5,None,None,None,10
right,49,red,right,2.0,6,None,None,None,10
left,48,green,right,-0.5,7,None,None,None,10
right,47,red,right,2.0,8,None,None,None,10
left,46,red,right,-1.0,9,None,None,None,10
forward,45,red,right,-1.0,10,None,None,None,10
forward,44,red,right,-1.0,11,None,None,None,10
right,43,green,right,2.0,12,None,None,None,10
left,42,red,forward,-1.0,13,None,None,None,10
forward,41,red,forward,-1.0,14,None,None,None,10
None,40,green,forward,0.0,15,None,None,None,10
left,39,green,forward,-0.5,16,None,None,None,10
None,38,red,right,0.0,17,None,None,None,10
left,37,green,right,-0.5,18,None,None,None,10
left,36,red,right,-1.0,19,None,None,None,10
forward,35,red,right,-1.0,20,None,None,None,10
left,34,green,right,-0.5,21,None,None,None,10
forward,33,red,left,-1.0,22,None,None,None,10
forward,32,red,left,-1.0,23,None,None,None,10
left,31,green,left,2.0,24,None,None,None,10
None,30,green,forward,0.0,25,None,None,None,10
left,29,green,forward,-0.5,26,None,None,None,10
right,28,red,right,2.0,27,None,None,None,10
forward,27,red,right,-1.0,28,None,None,None,10
None,26,red,right,0.0,29,None,None,None,10
forward,25,red,right,-1.0,30,None,None,None,10
right,24,red,right,2.0,31,None,None,None,10
forward,23,green,forward,12.0,32,None,None,None,10
left,25,red,forward,-1.0,0,None,None,None,11
forward,24,red,forward,-1.0,1,None,None,None,11
forward,23,red,forward,-1.0,2,None,None,None,11
None,22,red,forward,0.0,3,None,None,None,11
None,21,red,forward,0.0,4,None,None,None,11
left,20,green,forward,-0.5,5,None,None,None,11
forward,19,green,right,-0.5,6,None,None,None,11
None,18,red,right,0.0,7,None,None,None,11
left,17,green,right,-0.5,8,None,None,right,11
left,16,red,right,-1.0,9,None,None,None,11
forward,15,red,right,-1.0,10,None,None,None,11
None,14,red,right,0.0,11,None,None,None,11
forward,13,green,right,-0.5,12,None,None,None,11
right,12,red,right,2.0,13,None,None,None,11
forward,11,green,right,-0.5,14,None,None,None,11
left,10,green,right,-0.5,15,None,None,None,11
left,9,green,right,-0.5,16,None,None,None,11
None,8,green,left,0.0,17,None,None,None,11
right,7,green,left,-0.5,18,None,None,None,11
forward,6,red,right,-1.0,19,None,None,None,11
right,5,green,right,2.0,20,None,None,None,11
forward,4,green,right,-0.5,21,None,None,None,11
left,3,red,right,-1.0,22,None,None,None,11
forward,2,red,right,-1.0,23,None,None,None,11
left,1,red,right,-1.0,24,None,None,None,11
None,0,green,right,0.0,25,None,None,None,11
left,-1,green,right,-0.5,26,None,None,None,11
None,-2,red,forward,0.0,27,None,None,None,11
forward,-3,red,forward,-1.0,28,None,None,None,11
None,-4,red,forward,0.0,29,None,None,None,11
right,-5,green,forward,-0.5,30,None,None,None,11
right,-6,green,left,-0.5,31,None,None,None,11
right,-7,green,forward,-0.5,32,None,None,None,11
right,-8,red,left,-0.5,33,None,None,None,11
forward,-9,green,forward,2.0,34,None,None,None,11
forward,-10,red,left,-1.0,35,None,None,None,11
right,-11,green,left,-0.5,36,None,None,None,11
left,-12,green,right,-0.5,37,None,None,None,11
None,-13,green,right,0.0,38,None,None,None,11
None,-14,green,right,0.0,39,None,None,None,11
left,-15,red,right,-1.0,40,None,None,None,11
left,-16,red,right,-1.0,41,None,None,None,11
left,-17,red,right,-1.0,42,None,None,None,11
forward,-18,red,right,-1.0,43,None,None,None,11
None,-19,red,right,0.0,44,None,None,None,11
left,-20,green,right,-0.5,45,None,None,None,11
right,-21,green,left,-0.5,46,None,None,None,11
forward,-22,green,right,-0.5,47,None,None,None,11
right,-23,red,right,2.0,48,None,None,None,11
right,-24,green,right,2.0,49,None,None,None,11
right,-25,red,forward,-0.5,50,None,None,None,11
None,-26,red,left,0.0,51,None,None,None,11
forward,-27,red,left,-1.0,52,None,None,None,11
forward,-28,red,left,-1.0,53,None,None,None,11
None,-29,green,left,0.0,54,None,None,None,11
None,-30,green,left,0.0,55,None,None,None,11
right,-31,green,left,-0.5,56,None,None,None,11
right,-32,green,right,2.0,57,None,None,None,11
left,-33,red,right,-1.0,58,None,None,None,11
right,-34,red,right,2.0,59,None,None,None,11
None,-35,red,forward,0.0,60,None,None,None,11
