action,deadline,light,next_waypoint,reward,traffic_left,traffic_oncoming,traffic_right,trial_num
None,32,red,forward,0.0,None,None,None,31
forward,31,green,forward,2.0,None,None,None,31
forward,30,green,forward,2.0,None,None,None,31
left,29,green,left,2.0,None,None,None,31
forward,28,green,forward,2.0,None,None,None,31
forward,27,green,forward,2.0,None,None,None,31
None,26,red,forward,0.0,None,None,None,31
forward,25,green,forward,2.0,None,None,None,31
forward,24,green,forward,12.0,None,None,None,31
None,25,red,forward,0.0,None,None,None,32
None,24,red,forward,0.0,None,None,None,32
None,23,red,forward,0.0,None,None,None,32
None,22,red,forward,0.0,None,None,None,32
None,21,red,forward,0.0,None,None,None,32
forward,20,green,forward,2.0,None,None,None,32
None,19,red,forward,0.0,None,None,None,32
None,18,red,forward,0.0,None,None,None,32
None,17,red,forward,0.0,None,None,None,32
forward,16,green,forward,2.0,None,None,None,32
None,15,red,forward,0.0,None,None,None,32
None,14,red,forward,0.0,None,None,None,32
forward,13,green,forward,2.0,None,None,None,32
right,12,green,right,2.0,None,None,None,32
None,11,red,forward,0.0,None,None,None,32
forward,10,green,forward,12.0,None,None,None,32
None,45,red,left,0.0,None,None,None,33
None,44,red,left,0.0,None,None,None,33
None,43,red,left,0.0,None,None,None,33
left,42,green,left,2.0,None,None,None,33
forward,41,green,forward,2.0,None,None,None,33
None,40,red,forward,0.0,None,None,None,33
forward,39,green,forward,2.0,None,None,None,33
None,38,red,forward,0.0,None,None,None,33
None,37,red,forward,0.0,None,None,None,33
None,36,red,forward,0.0,None,None,None,33
forward,35,green,forward,2.0,None,None,None,33
None,34,red,forward,0.0,None,None,None,33
forward,33,green,forward,2.0,None,None,None,33
None,32,red,forward,0.0,None,None,None,33
None,31,red,forward,0.0,right,None,None,33
None,30,red,forward,0.0,None,None,None,33
forward,29,green,forward,2.0,None,None,None,33
forward,28,green,forward,2.0,None,None,None,33
right,27,green,right,2.0,None,None,None,33
forward,26,green,forward,12.0,None,None,None,33
None,25,red,forward,0.0,None,None,None,34
None,24,red,forward,0.0,None,None,None,34
None,23,red,forward,0.0,None,None,None,34
None,22,red,forward,0.0,None,None,None,34
None,21,red,forward,0.0,None,None,None,34
forward,20,green,forward,2.0,None,None,None,34
None,19,red,forward,0.0,None,None,None,34
None,18,red,forward,0.0,None,None,None,34
forward,17,green,forward,2.0,None,None,None,34
None,16,red,forward,0.0,None,None,None,34
forward,15,green,forward,2.0,None,None,None,34
right,14,red,right,2.0,None,None,None,34
None,13,red,forward,0.0,None,None,None,34
None,12,red,forward,0.0,None,None,None,34
None,11,red,forward,0.0,None,None,None,34
forward,10,green,forward,12.0,None,None,None,34
None,55,red,left,0.0,None,None,None,35
None,54,red,left,0.0,None,None,None,35
None,53,red,left,0.0,None,None,None,35
left,52,red,left,-1.0,None,left,None,35
None,51,red,left,0.0,None,left,None,35
left,50,green,left,2.0,None,None,None,35
None,49,red,forward,0.0,None,None,None,35
None,48,red,forward,0.0,None,None,None,35
None,47,red,forward,0.0,None,None,None,35
None,46,red,forward,0.0,None,None,None,35
forward,45,green,forward,2.0,None,None,None,35
forward,44,green,forward,2.0,None,None,None,35
forward,43,green,forward,2.0,None,None,None,35
None,42,red,forward,0.0,None,None,None,35
None,41,red,forward,0.0,None,None,None,35
forward,40,green,forward,2.0,None,None,None,35
forward,39,green,forward,2.0,None,None,None,35
None,38,red,left,0.0,None,None,None,35
None,37,red,left,0.0,None,None,None,35
None,36,red,left,0.0,None,None,None,35
left,35,green,left,2.0,None,None,None,35
forward,34,green,forward,2.0,None,None,None,35
None,33,red,forward,0.0,None,None,None,35
None,32,red,forward,0.0,None,None,None,35
None,31,red,forward,0.0,None,None,None,35
forward,30,green,forward,2.0,None,None,None,35
forward,29,green,forward,2.0,None,None,None,35
None,28,red,forward,0.0,None,None,None,35
forward,27,green,forward,12.0,None,None,None,35
None,30,red,forward,0.0,None,None,None,36
None,29,red,forward,0.0,None,None,None,36
None,28,red,forward,0.0,None,None,None,36
None,27,red,forward,0.0,None,None,None,36
forward,26,green,forward,2.0,None,None,None,36
forward,25,green,forward,2.0,None,None,None,36
None,24,red,forward,0.0,None,None,None,36
None,23,red,forward,0.0,None,None,None,36
forward,22,green,forward,2.0,None,None,None,36
left,21,green,left,2.0,None,None,None,36
forward,20,green,forward,2.0,None,None,None,36
forward,19,green,forward,12.0,None,None,None,36
None,35,red,forward,0.0,None,None,None,37
None,34,red,forward,0.0,None,None,None,37
None,33,red,forward,0.0,None,None,None,37
None,32,red,forward,0.0,None,None,None,37
forward,31,green,forward,2.0,None,None,None,37
forward,30,green,forward,2.0,None,None,None,37
forward,29,green,forward,2.0,None,None,None,37
None,28,red,forward,0.0,None,None,None,37
forward,27,green,forward,2.0,None,None,None,37
right,26,red,right,2.0,None,None,None,37
None,25,red,forward,0.0,None,None,None,37
None,24,red,forward,0.0,None,None,None,37
forward,23,green,forward,2.0,None,None,None,37
forward,22,green,forward,12.0,None,None,None,37
right,20,green,right,2.0,None,None,None,38
right,19,red,right,2.0,None,None,None,38
None,18,red,forward,0.0,None,None,None,38
None,17,red,forward,0.0,None,None,None,38
forward,16,green,forward,2.0,None,None,None,38
forward,15,green,forward,2.0,None,None,None,38
right,14,red,right,2.0,None,None,None,38
forward,13,green,forward,12.0,None,None,None,38
right,30,red,right,2.0,None,None,None,39
right,29,red,right,2.0,None,None,None,39
None,28,red,forward,0.0,None,None,None,39
forward,27,green,forward,2.0,None,None,None,39
None,26,red,forward,0.0,None,None,None,39
None,25,red,forward,0.0,None,None,None,39
None,24,red,forward,0.0,None,None,None,39
None,23,red,forward,0.0,None,None,None,39
forward,22,green,forward,2.0,None,None,None,39
forward,21,green,forward,2.0,None,None,None,39
left,20,green,left,12.0,None,None,None,39
left,30,green,left,2.0,None,None,None,40
None,29,red,forward,0.0,None,None,None,40
None,28,red,forward,0.0,None,None,None,40
None,27,red,forward,0.0,None,None,None,40
forward,26,green,forward,2.0,None,None,None,40
None,25,red,left,0.0,None,None,None,40
None,24,red,left,0.0,None,None,None,40
None,23,red,left,0.0,None,None,None,40
left,22,green,left,2.0,None,None,None,40
forward,21,green,forward,2.0,None,None,None,40
forward,20,green,forward,2.0,None,None,None,40
forward,19,green,forward,12.0,None,None,None,40
right,25,green,right,2.0,None,None,None,41
right,24,green,right,2.0,None,None,None,41
None,23,red,forward,0.0,None,left,None,41
None,22,red,forward,0.0,None,left,None,41
None,21,red,forward,0.0,None,left,None,41
forward,20,green,forward,2.0,None,left,None,41
None,19,red,forward,0.0,None,None,None,41
None,18,red,forward,0.0,None,None,None,41
None,17,red,forward,0.0,None,None,None,41
None,16,red,forward,0.0,None,None,None,41
forward,15,green,forward,2.0,None,None,None,41
