image_path,image_name,label
./data/vehicles/GTI_Far/image0064.png,image0064.png,vehicle
./data/vehicles/GTI_Far/image0065.png,image0065.png,vehicle
./data/vehicles/GTI_Far/image0066.png,image0066.png,vehicle
./data/vehicles/GTI_Far/image0067.png,image0067.png,vehicle
./data/vehicles/GTI_Far/image0068.png,image0068.png,vehicle
./data/vehicles/GTI_Far/image0069.png,image0069.png,vehicle
./data/vehicles/GTI_Far/image0070.png,image0070.png,vehicle
./data/vehicles/GTI_Far/image0071.png,image0071.png,vehicle
./data/vehicles/GTI_Far/image0072.png,image0072.png,vehicle
./data/vehicles/GTI_Far/image0073.png,image0073.png,vehicle
./data/vehicles/GTI_Far/image0074.png,image0074.png,vehicle
./data/vehicles/GTI_Far/image0075.png,image0075.png,vehicle
./data/vehicles/GTI_Far/image0076.png,image0076.png,vehicle
./data/vehicles/GTI_Far/image0077.png,image0077.png,vehicle
./data/vehicles/GTI_Far/image0078.png,image0078.png,vehicle
./data/vehicles/GTI_Far/image0108.png,image0108.png,vehicle
./data/vehicles/GTI_Far/image0109.png,image0109.png,vehicle
./data/vehicles/GTI_Far/image0110.png,image0110.png,vehicle
./data/vehicles/GTI_Far/image0111.png,image0111.png,vehicle
./data/vehicles/GTI_Far/image0112.png,image0112.png,vehicle
./data/vehicles/GTI_Far/image0113.png,image0113.png,vehicle
./data/vehicles/GTI_Far/image0114.png,image0114.png,vehicle
./data/vehicles/GTI_Far/image0115.png,image0115.png,vehicle
./data/vehicles/GTI_Far/image0116.png,image0116.png,vehicle
./data/vehicles/GTI_Far/image0117.png,image0117.png,vehicle
./data/vehicles/GTI_Far/image0118.png,image0118.png,vehicle
./data/vehicles/GTI_Far/image0119.png,image0119.png,vehicle
./data/vehicles/GTI_Far/image0120.png,image0120.png,vehicle
./data/vehicles/GTI_Far/image0121.png,image0121.png,vehicle
./data/vehicles/GTI_Far/image0122.png,image0122.png,vehicle
./data/vehicles/GTI_Far/image0123.png,image0123.png,vehicle
./data/vehicles/GTI_Far/image0124.png,image0124.png,vehicle
./data/vehicles/GTI_Far/image0125.png,image0125.png,vehicle
./data/vehicles/GTI_Far/image0126.png,image0126.png,vehicle
./data/vehicles/GTI_Far/image0127.png,image0127.png,vehicle
./data/vehicles/GTI_Far/image0128.png,image0128.png,vehicle
./data/vehicles/GTI_Far/image0129.png,image0129.png,vehicle
./data/vehicles/GTI_Far/image0130.png,image0130.png,vehicle
./data/vehicles/GTI_Far/image0131.png,image0131.png,vehicle
./data/vehicles/GTI_Far/image0132.png,image0132.png,vehicle
./data/vehicles/GTI_Far/image0133.png,image0133.png,vehicle
./data/vehicles/GTI_Far/image0134.png,image0134.png,vehicle
./data/vehicles/GTI_Far/image0135.png,image0135.png,vehicle
./data/vehicles/GTI_Far/image0136.png,image0136.png,vehicle
./data/vehicles/GTI_Far/image0137.png,image0137.png,vehicle
./data/vehicles/GTI_Far/image0138.png,image0138.png,vehicle
./data/vehicles/GTI_Far/image0139.png,image0139.png,vehicle
./data/vehicles/GTI_Far/image0140.png,image0140.png,vehicle
./data/vehicles/GTI_Far/image0141.png,image0141.png,vehicle
./data/vehicles/GTI_Far/image0142.png,image0142.png,vehicle
./data/vehicles/GTI_Far/image0143.png,image0143.png,vehicle
./data/vehicles/GTI_Far/image0144.png,image0144.png,vehicle
./data/vehicles/GTI_Far/image0145.png,image0145.png,vehicle
./data/vehicles/GTI_Far/image0146.png,image0146.png,vehicle
./data/vehicles/GTI_Far/image0147.png,image0147.png,vehicle
./data/vehicles/GTI_Far/image0148.png,image0148.png,vehicle
./data/vehicles/GTI_Far/image0149.png,image0149.png,vehicle
./data/vehicles/GTI_Far/image0150.png,image0150.png,vehicle
./data/vehicles/GTI_Far/image0151.png,image0151.png,vehicle
./data/vehicles/GTI_Far/image0152.png,image0152.png,vehicle
./data/vehicles/GTI_Far/image0153.png,image0153.png,vehicle
./data/vehicles/GTI_Far/image0154.png,image0154.png,vehicle
./data/vehicles/GTI_Far/image0155.png,image0155.png,vehicle
./data/vehicles/GTI_Far/image0156.png,image0156.png,vehicle
./data/vehicles/GTI_Far/image0157.png,image0157.png,vehicle
./data/vehicles/GTI_Far/image0158.png,image0158.png,vehicle
./data/vehicles/GTI_Far/image0159.png,image0159.png,vehicle
./data/vehicles/GTI_Far/image0160.png,image0160.png,vehicle
./data/vehicles/GTI_Far/image0161.png,image0161.png,vehicle
./data/vehicles/GTI_Far/image0162.png,image0162.png,vehicle
./data/vehicles/GTI_Far/image0163.png,image0163.png,vehicle
./data/vehicles/GTI_Far/image0164.png,image0164.png,vehicle
./data/vehicles/GTI_Far/image0165.png,image0165.png,vehicle
./data/vehicles/GTI_Far/image0166.png,image0166.png,vehicle
./data/vehicles/GTI_Far/image0167.png,image0167.png,vehicle
./data/vehicles/GTI_Far/image0168.png,image0168.png,vehicle
./data/vehicles/GTI_Far/image0169.png,image0169.png,vehicle
./data/vehicles/GTI_Far/image0170.png,image0170.png,vehicle
./data/vehicles/GTI_Far/image0171.png,image0171.png,vehicle
./data/vehicles/GTI_Far/image0172.png,image0172.png,vehicle
./data/vehicles/GTI_Far/image0173.png,image0173.png,vehicle
./data/vehicles/GTI_Far/image0174.png,image0174.png,vehicle
./data/vehicles/GTI_Far/image0175.png,image0175.png,vehicle
./data/vehicles/GTI_Far/image0176.png,image0176.png,vehicle
./data/vehicles/GTI_Far/image0177.png,image0177.png,vehicle
./data/vehicles/GTI_Far/image0178.png,image0178.png,vehicle
./data/vehicles/GTI_Far/image0179.png,image0179.png,vehicle
./data/vehicles/GTI_Far/image0180.png,image0180.png,vehicle
./data/vehicles/GTI_Far/image0181.png,image0181.png,vehicle
./data/vehicles/GTI_Far/image0182.png,image0182.png,vehicle
./data/vehicles/GTI_Far/image0183.png,image0183.png,vehicle
./data/vehicles/GTI_Far/image0184.png,image0184.png,vehicle
./data/vehicles/GTI_Far/image0185.png,image0185.png,vehicle
./data/vehicles/GTI_Far/image0186.png,image0186.png,vehicle
./data/vehicles/GTI_Far/image0187.png,image0187.png,vehicle
./data/vehicles/GTI_Far/image0188.png,image0188.png,vehicle
./data/vehicles/GTI_Far/image0189.png,image0189.png,vehicle
./data/vehicles/GTI_Far/image0190.png,image0190.png,vehicle
./data/vehicles/GTI_Far/image0191.png,image0191.png,vehicle
./data/vehicles/GTI_Far/image0192.png,image0192.png,vehicle
./data/vehicles/GTI_Far/image0193.png,image0193.png,vehicle
./data/vehicles/GTI_Far/image0194.png,image0194.png,vehicle
./data/vehicles/GTI_Far/image0195.png,image0195.png,vehicle
./data/vehicles/GTI_Far/image0196.png,image0196.png,vehicle
./data/vehicles/GTI_Far/image0197.png,image0197.png,vehicle
./data/vehicles/GTI_Far/image0198.png,image0198.png,vehicle
./data/vehicles/GTI_Far/image0199.png,image0199.png,vehicle
./data/vehicles/GTI_Far/image0200.png,image0200.png,vehicle
./data/vehicles/GTI_Far/image0201.png,image0201.png,vehicle
./data/vehicles/GTI_Far/image0202.png,image0202.png,vehicle
./data/vehicles/GTI_Far/image0205.png,image0205.png,vehicle
./data/vehicles/GTI_Far/image0206.png,image0206.png,vehicle
./data/vehicles/GTI_Far/image0207.png,image0207.png,vehicle
./data/vehicles/GTI_Far/image0208.png,image0208.png,vehicle
./data/vehicles/GTI_Far/image0209.png,image0209.png,vehicle
./data/vehicles/GTI_Far/image0210.png,image0210.png,vehicle
./data/vehicles/GTI_Far/image0211.png,image0211.png,vehicle
./data/vehicles/GTI_Far/image0212.png,image0212.png,vehicle
./data/vehicles/GTI_Far/image0213.png,image0213.png,vehicle
./data/vehicles/GTI_Far/image0214.png,image0214.png,vehicle
./data/vehicles/GTI_Far/image0217.png,image0217.png,vehicle
./data/vehicles/GTI_Far/image0223.png,image0223.png,vehicle
./data/vehicles/GTI_Far/image0224.png,image0224.png,vehicle
./data/vehicles/GTI_Far/image0225.png,image0225.png,vehicle
./data/vehicles/GTI_Far/image0226.png,image0226.png,vehicle
./data/vehicles/GTI_Far/image0227.png,image0227.png,vehicle
./data/vehicles/GTI_Far/image0228.png,image0228.png,vehicle
./data/vehicles/GTI_Far/image0229.png,image0229.png,vehicle
./data/vehicles/GTI_Far/image0230.png,image0230.png,vehicle
./data/vehicles/GTI_Far/image0231.png,image0231.png,vehicle
./data/vehicles/GTI_Far/image0232.png,image0232.png,vehicle
./data/vehicles/GTI_Far/image0233.png,image0233.png,vehicle
./data/vehicles/GTI_Far/image0235.png,image0235.png,vehicle
./data/vehicles/GTI_Far/image0236.png,image0236.png,vehicle
./data/vehicles/GTI_Far/image0237.png,image0237.png,vehicle
./data/vehicles/GTI_Far/image0238.png,image0238.png,vehicle
./data/vehicles/GTI_Far/image0239.png,image0239.png,vehicle
./data/vehicles/GTI_Far/image0240.png,image0240.png,vehicle
./data/vehicles/GTI_Far/image0241.png,image0241.png,vehicle
./data/vehicles/GTI_Far/image0242.png,image0242.png,vehicle
./data/vehicles/GTI_Far/image0243.png,image0243.png,vehicle
./data/vehicles/GTI_Far/image0244.png,image0244.png,vehicle
./data/vehicles/GTI_Far/image0245.png,image0245.png,vehicle
./data/vehicles/GTI_Far/image0246.png,image0246.png,vehicle
./data/vehicles/GTI_Far/image0247.png,image0247.png,vehicle
./data/vehicles/GTI_Far/image0248.png,image0248.png,vehicle
./data/vehicles/GTI_Far/image0250.png,image0250.png,vehicle
./data/vehicles/GTI_Far/image0251.png,image0251.png,vehicle
./data/vehicles/GTI_Far/image0252.png,image0252.png,vehicle
./data/vehicles/GTI_Far/image0253.png,image0253.png,vehicle
./data/vehicles/GTI_Far/image0254.png,image0254.png,vehicle
./data/vehicles/GTI_Far/image0255.png,image0255.png,vehicle
./data/vehicles/GTI_Far/image0256.png,image0256.png,vehicle
./data/vehicles/GTI_Far/image0257.png,image0257.png,vehicle
./data/vehicles/GTI_Far/image0258.png,image0258.png,vehicle
./data/vehicles/GTI_Far/image0259.png,image0259.png,vehicle
./data/vehicles/GTI_Far/image0260.png,image0260.png,vehicle
./data/vehicles/GTI_Far/image0261.png,image0261.png,vehicle
./data/vehicles/GTI_Far/image0262.png,image0262.png,vehicle
./data/vehicles/GTI_Far/image0263.png,image0263.png,vehicle
./data/vehicles/GTI_Far/image0264.png,image0264.png,vehicle
./data/vehicles/GTI_Far/image0265.png,image0265.png,vehicle
./data/vehicles/GTI_Far/image0266.png,image0266.png,vehicle
./data/vehicles/GTI_Far/image0267.png,image0267.png,vehicle
./data/vehicles/GTI_Far/image0268.png,image0268.png,vehicle
./data/vehicles/GTI_Far/image0269.png,image0269.png,vehicle
./data/vehicles/GTI_Far/image0270.png,image0270.png,vehicle
./data/vehicles/GTI_Far/image0271.png,image0271.png,vehicle
./data/vehicles/GTI_Far/image0272.png,image0272.png,vehicle
./data/vehicles/GTI_Far/image0273.png,image0273.png,vehicle
./data/vehicles/GTI_Far/image0274.png,image0274.png,vehicle
./data/vehicles/GTI_Far/image0275.png,image0275.png,vehicle
./data/vehicles/GTI_Far/image0276.png,image0276.png,vehicle
./data/vehicles/GTI_Far/image0278.png,image0278.png,vehicle
./data/vehicles/GTI_Far/image0282.png,image0282.png,vehicle
./data/vehicles/GTI_Far/image0283.png,image0283.png,vehicle
./data/vehicles/GTI_Far/image0284.png,image0284.png,vehicle
./data/vehicles/GTI_Far/image0285.png,image0285.png,vehicle
./data/vehicles/GTI_Far/image0286.png,image0286.png,vehicle
./data/vehicles/GTI_Far/image0287.png,image0287.png,vehicle
./data/vehicles/GTI_Far/image0288.png,image0288.png,vehicle
./data/vehicles/GTI_Far/image0289.png,image0289.png,vehicle
./data/vehicles/GTI_Far/image0290.png,image0290.png,vehicle
./data/vehicles/GTI_Far/image0291.png,image0291.png,vehicle
./data/vehicles/GTI_Far/image0292.png,image0292.png,vehicle
./data/vehicles/GTI_Far/image0293.png,image0293.png,vehicle
./data/vehicles/GTI_Far/image0294.png,image0294.png,vehicle
./data/vehicles/GTI_Far/image0295.png,image0295.png,vehicle
./data/vehicles/GTI_Far/image0297.png,image0297.png,vehicle
./data/vehicles/GTI_Far/image0298.png,image0298.png,vehicle
./data/vehicles/GTI_Far/image0299.png,image0299.png,vehicle
./data/vehicles/GTI_Far/image0300.png,image0300.png,vehicle
./data/vehicles/GTI_Far/image0301.png,image0301.png,vehicle
./data/vehicles/GTI_Far/image0302.png,image0302.png,vehicle
./data/vehicles/GTI_Far/image0303.png,image0303.png,vehicle
./data/vehicles/GTI_Far/image0304.png,image0304.png,vehicle
./data/vehicles/GTI_Far/image0305.png,image0305.png,vehicle
./data/vehicles/GTI_Far/image0306.png,image0306.png,vehicle
./data/vehicles/GTI_Far/image0307.png,image0307.png,vehicle
./data/vehicles/GTI_Far/image0308.png,image0308.png,vehicle
./data/vehicles/GTI_Far/image0309.png,image0309.png,vehicle
./data/vehicles/GTI_Far/image0310.png,image0310.png,vehicle
./data/vehicles/GTI_Far/image0311.png,image0311.png,vehicle
./data/vehicles/GTI_Far/image0312.png,image0312.png,vehicle
./data/vehicles/GTI_Far/image0313.png,image0313.png,vehicle
./data/vehicles/GTI_Far/image0314.png,image0314.png,vehicle
./data/vehicles/GTI_Far/image0315.png,image0315.png,vehicle
./data/vehicles/GTI_Far/image0316.png,image0316.png,vehicle
./data/vehicles/GTI_Far/image0317.png,image0317.png,vehicle
./data/vehicles/GTI_Far/image0318.png,image0318.png,vehicle
./data/vehicles/GTI_Far/image0320.png,image0320.png,vehicle
./data/vehicles/GTI_Far/image0321.png,image0321.png,vehicle
./data/vehicles/GTI_Far/image0322.png,image0322.png,vehicle
./data/vehicles/GTI_Far/image0323.png,image0323.png,vehicle
./data/vehicles/GTI_Far/image0324.png,image0324.png,vehicle
./data/vehicles/GTI_Far/image0325.png,image0325.png,vehicle
./data/vehicles/GTI_Far/image0326.png,image0326.png,vehicle
./data/vehicles/GTI_Far/image0327.png,image0327.png,vehicle
./data/vehicles/GTI_Far/image0328.png,image0328.png,vehicle
./data/vehicles/GTI_Far/image0329.png,image0329.png,vehicle
./data/vehicles/GTI_Far/image0330.png,image0330.png,vehicle
./data/vehicles/GTI_Far/image0331.png,image0331.png,vehicle
./data/vehicles/GTI_Far/image0332.png,image0332.png,vehicle
./data/vehicles/GTI_Far/image0333.png,image0333.png,vehicle
./data/vehicles/GTI_Far/image0334.png,image0334.png,vehicle
./data/vehicles/GTI_Far/image0335.png,image0335.png,vehicle
./data/vehicles/GTI_Far/image0336.png,image0336.png,vehicle
./data/vehicles/GTI_Far/image0337.png,image0337.png,vehicle
./data/vehicles/GTI_Far/image0338.png,image0338.png,vehicle
./data/vehicles/GTI_Far/image0339.png,image0339.png,vehicle
./data/vehicles/GTI_Far/image0342.png,image0342.png,vehicle
./data/vehicles/GTI_Far/image0343.png,image0343.png,vehicle
./data/vehicles/GTI_Far/image0344.png,image0344.png,vehicle
./data/vehicles/GTI_Far/image0345.png,image0345.png,vehicle
./data/vehicles/GTI_Far/image0348.png,image0348.png,vehicle
./data/vehicles/GTI_Far/image0349.png,image0349.png,vehicle
./data/vehicles/GTI_Far/image0350.png,image0350.png,vehicle
./data/vehicles/GTI_Far/image0351.png,image0351.png,vehicle
./data/vehicles/GTI_Far/image0352.png,image0352.png,vehicle
./data/vehicles/GTI_Far/image0353.png,image0353.png,vehicle
./data/vehicles/GTI_Far/image0354.png,image0354.png,vehicle
./data/vehicles/GTI_Far/image0355.png,image0355.png,vehicle
./data/vehicles/GTI_Far/image0356.png,image0356.png,vehicle
./data/vehicles/GTI_Far/image0357.png,image0357.png,vehicle
./data/vehicles/GTI_Far/image0358.png,image0358.png,vehicle
./data/vehicles/GTI_Far/image0359.png,image0359.png,vehicle
./data/vehicles/GTI_Far/image0360.png,image0360.png,vehicle
./data/vehicles/GTI_Far/image0361.png,image0361.png,vehicle
./data/vehicles/GTI_Far/image0362.png,image0362.png,vehicle
./data/vehicles/GTI_Far/image0363.png,image0363.png,vehicle
./data/vehicles/GTI_Far/image0365.png,image0365.png,vehicle
./data/vehicles/GTI_Far/image0366.png,image0366.png,vehicle
./data/vehicles/GTI_Far/image0367.png,image0367.png,vehicle
./data/vehicles/GTI_Far/image0368.png,image0368.png,vehicle
./data/vehicles/GTI_Far/image0369.png,image0369.png,vehicle
./data/vehicles/GTI_Far/image0370.png,image0370.png,vehicle
./data/vehicles/GTI_Far/image0371.png,image0371.png,vehicle
./data/vehicles/GTI_Far/image0373.png,image0373.png,vehicle
./data/vehicles/GTI_Far/image0374.png,image0374.png,vehicle
./data/vehicles/GTI_Far/image0375.png,image0375.png,vehicle
./data/vehicles/GTI_Far/image0376.png,image0376.png,vehicle
./data/vehicles/GTI_Far/image0377.png,image0377.png,vehicle
./data/vehicles/GTI_Far/image0378.png,image0378.png,vehicle
./data/vehicles/GTI_Far/image0379.png,image0379.png,vehicle
./data/vehicles/GTI_Far/image0380.png,image0380.png,vehicle
./data/vehicles/GTI_Far/image0381.png,image0381.png,vehicle
./data/vehicles/GTI_Far/image0382.png,image0382.png,vehicle
./data/vehicles/GTI_Far/image0383.png,image0383.png,vehicle
./data/vehicles/GTI_Far/image0384.png,image0384.png,vehicle
./data/vehicles/GTI_Far/image0385.png,image0385.png,vehicle
./data/vehicles/GTI_Far/image0390.png,image0390.png,vehicle
./data/vehicles/GTI_Far/image0391.png,image0391.png,vehicle
./data/vehicles/GTI_Far/image0392.png,image0392.png,vehicle
./data/vehicles/GTI_Far/image0393.png,image0393.png,vehicle
./data/vehicles/GTI_Far/image0394.png,image0394.png,vehicle
./data/vehicles/GTI_Far/image0395.png,image0395.png,vehicle
./data/vehicles/GTI_Far/image0396.png,image0396.png,vehicle
./data/vehicles/GTI_Far/image0397.png,image0397.png,vehicle
./data/vehicles/GTI_Far/image0398.png,image0398.png,vehicle
./data/vehicles/GTI_Far/image0399.png,image0399.png,vehicle
./data/vehicles/GTI_Far/image0409.png,image0409.png,vehicle
./data/vehicles/GTI_Far/image0410.png,image0410.png,vehicle
./data/vehicles/GTI_Far/image0411.png,image0411.png,vehicle
./data/vehicles/GTI_Far/image0412.png,image0412.png,vehicle
./data/vehicles/GTI_Far/image0413.png,image0413.png,vehicle
./data/vehicles/GTI_Far/image0414.png,image0414.png,vehicle
./data/vehicles/GTI_Far/image0415.png,image0415.png,vehicle
./data/vehicles/GTI_Far/image0416.png,image0416.png,vehicle
./data/vehicles/GTI_Far/image0417.png,image0417.png,vehicle
./data/vehicles/GTI_Far/image0418.png,image0418.png,vehicle
./data/vehicles/GTI_Far/image0419.png,image0419.png,vehicle
./data/vehicles/GTI_Far/image0420.png,image0420.png,vehicle
./data/vehicles/GTI_Far/image0421.png,image0421.png,vehicle
./data/vehicles/GTI_Far/image0422.png,image0422.png,vehicle
./data/vehicles/GTI_Far/image0423.png,image0423.png,vehicle
./data/vehicles/GTI_Far/image0424.png,image0424.png,vehicle
./data/vehicles/GTI_Far/image0425.png,image0425.png,vehicle
./data/vehicles/GTI_Far/image0426.png,image0426.png,vehicle
./data/vehicles/GTI_Far/image0427.png,image0427.png,vehicle
./data/vehicles/GTI_Far/image0428.png,image0428.png,vehicle
./data/vehicles/GTI_Far/image0429.png,image0429.png,vehicle
./data/vehicles/GTI_Far/image0430.png,image0430.png,vehicle
./data/vehicles/GTI_Far/image0431.png,image0431.png,vehicle
./data/vehicles/GTI_Far/image0432.png,image0432.png,vehicle
./data/vehicles/GTI_Far/image0433.png,image0433.png,vehicle
./data/vehicles/GTI_Far/image0434.png,image0434.png,vehicle
./data/vehicles/GTI_Far/image0435.png,image0435.png,vehicle
./data/vehicles/GTI_Far/image0436.png,image0436.png,vehicle
./data/vehicles/GTI_Far/image0437.png,image0437.png,vehicle
./data/vehicles/GTI_Far/image0438.png,image0438.png,vehicle
./data/vehicles/GTI_Far/image0439.png,image0439.png,vehicle
./data/vehicles/GTI_Far/image0440.png,image0440.png,vehicle
./data/vehicles/GTI_Far/image0441.png,image0441.png,vehicle
./data/vehicles/GTI_Far/image0442.png,image0442.png,vehicle
./data/vehicles/GTI_Far/image0443.png,image0443.png,vehicle
./data/vehicles/GTI_Far/image0444.png,image0444.png,vehicle
./data/vehicles/GTI_Far/image0445.png,image0445.png,vehicle
./data/vehicles/GTI_Far/image0446.png,image0446.png,vehicle
./data/vehicles/GTI_Far/image0447.png,image0447.png,vehicle
./data/vehicles/GTI_Far/image0448.png,image0448.png,vehicle
./data/vehicles/GTI_Far/image0449.png,image0449.png,vehicle
./data/vehicles/GTI_Far/image0450.png,image0450.png,vehicle
./data/vehicles/GTI_Far/image0451.png,image0451.png,vehicle
./data/vehicles/GTI_Far/image0452.png,image0452.png,vehicle
./data/vehicles/GTI_Far/image0453.png,image0453.png,vehicle
./data/vehicles/GTI_Far/image0454.png,image0454.png,vehicle
./data/vehicles/GTI_Far/image0455.png,image0455.png,vehicle
./data/vehicles/GTI_Far/image0456.png,image0456.png,vehicle
./data/vehicles/GTI_Far/image0457.png,image0457.png,vehicle
./data/vehicles/GTI_Far/image0458.png,image0458.png,vehicle
./data/vehicles/GTI_Far/image0459.png,image0459.png,vehicle
./data/vehicles/GTI_Far/image0460.png,image0460.png,vehicle
./data/vehicles/GTI_Far/image0461.png,image0461.png,vehicle
./data/vehicles/GTI_Far/image0462.png,image0462.png,vehicle
./data/vehicles/GTI_Far/image0463.png,image0463.png,vehicle
./data/vehicles/GTI_Far/image0464.png,image0464.png,vehicle
./data/vehicles/GTI_Far/image0465.png,image0465.png,vehicle
./data/vehicles/GTI_Far/image0466.png,image0466.png,vehicle
./data/vehicles/GTI_Far/image0467.png,image0467.png,vehicle
./data/vehicles/GTI_Far/image0468.png,image0468.png,vehicle
./data/vehicles/GTI_Far/image0469.png,image0469.png,vehicle
./data/vehicles/GTI_Far/image0470.png,image0470.png,vehicle
./data/vehicles/GTI_Far/image0471.png,image0471.png,vehicle
./data/vehicles/GTI_Far/image0472.png,image0472.png,vehicle
./data/vehicles/GTI_Far/image0473.png,image0473.png,vehicle
./data/vehicles/GTI_Far/image0474.png,image0474.png,vehicle
./data/vehicles/GTI_Far/image0475.png,image0475.png,vehicle
./data/vehicles/GTI_Far/image0476.png,image0476.png,vehicle
./data/vehicles/GTI_Far/image0477.png,image0477.png,vehicle
./data/vehicles/GTI_Far/image0478.png,image0478.png,vehicle
./data/vehicles/GTI_Far/image0479.png,image0479.png,vehicle
./data/vehicles/GTI_Far/image0480.png,image0480.png,vehicle
./data/vehicles/GTI_Far/image0481.png,image0481.png,vehicle
./data/vehicles/GTI_Far/image0482.png,image0482.png,vehicle
./data/vehicles/GTI_Far/image0483.png,image0483.png,vehicle
./data/vehicles/GTI_Far/image0484.png,image0484.png,vehicle
./data/vehicles/GTI_Far/image0485.png,image0485.png,vehicle
./data/vehicles/GTI_Far/image0486.png,image0486.png,vehicle
./data/vehicles/GTI_Far/image0487.png,image0487.png,vehicle
./data/vehicles/GTI_Far/image0488.png,image0488.png,vehicle
./data/vehicles/GTI_Far/image0489.png,image0489.png,vehicle
./data/vehicles/GTI_Far/image0490.png,image0490.png,vehicle
./data/vehicles/GTI_Far/image0491.png,image0491.png,vehicle
./data/vehicles/GTI_Far/image0492.png,image0492.png,vehicle
./data/vehicles/GTI_Far/image0493.png,image0493.png,vehicle
./data/vehicles/GTI_Far/image0494.png,image0494.png,vehicle
./data/vehicles/GTI_Far/image0495.png,image0495.png,vehicle
./data/vehicles/GTI_Far/image0496.png,image0496.png,vehicle
./data/vehicles/GTI_Far/image0497.png,image0497.png,vehicle
./data/vehicles/GTI_Far/image0498.png,image0498.png,vehicle
./data/vehicles/GTI_Far/image0499.png,image0499.png,vehicle
./data/vehicles/GTI_Far/image0500.png,image0500.png,vehicle
./data/vehicles/GTI_Far/image0501.png,image0501.png,vehicle
./data/vehicles/GTI_Far/image0502.png,image0502.png,vehicle
./data/vehicles/GTI_Far/image0503.png,image0503.png,vehicle
./data/vehicles/GTI_Far/image0504.png,image0504.png,vehicle
./data/vehicles/GTI_Far/image0505.png,image0505.png,vehicle
./data/vehicles/GTI_Far/image0506.png,image0506.png,vehicle
./data/vehicles/GTI_Far/image0507.png,image0507.png,vehicle
./data/vehicles/GTI_Far/image0508.png,image0508.png,vehicle
./data/vehicles/GTI_Far/image0522.png,image0522.png,vehicle
./data/vehicles/GTI_Far/image0523.png,image0523.png,vehicle
./data/vehicles/GTI_Far/image0524.png,image0524.png,vehicle
./data/vehicles/GTI_Far/image0525.png,image0525.png,vehicle
./data/vehicles/GTI_Far/image0526.png,image0526.png,vehicle
./data/vehicles/GTI_Far/image0527.png,image0527.png,vehicle
./data/vehicles/GTI_Far/image0528.png,image0528.png,vehicle
./data/vehicles/GTI_Far/image0529.png,image0529.png,vehicle
./data/vehicles/GTI_Far/image0530.png,image0530.png,vehicle
./data/vehicles/GTI_Far/image0531.png,image0531.png,vehicle
./data/vehicles/GTI_Far/image0532.png,image0532.png,vehicle
./data/vehicles/GTI_Far/image0533.png,image0533.png,vehicle
./data/vehicles/GTI_Far/image0534.png,image0534.png,vehicle
./data/vehicles/GTI_Far/image0535.png,image0535.png,vehicle
