image_path,image_name,label
./data/non-vehicles/Extras/extra1079.png,extra1079.png,non-vehicle
./data/non-vehicles/Extras/extra108.png,extra108.png,non-vehicle
./data/non-vehicles/Extras/extra1080.png,extra1080.png,non-vehicle
./data/non-vehicles/Extras/extra1081.png,extra1081.png,non-vehicle
./data/non-vehicles/Extras/extra1082.png,extra1082.png,non-vehicle
./data/non-vehicles/Extras/extra1083.png,extra1083.png,non-vehicle
./data/non-vehicles/Extras/extra1084.png,extra1084.png,non-vehicle
./data/non-vehicles/Extras/extra1085.png,extra1085.png,non-vehicle
./data/non-vehicles/Extras/extra1086.png,extra1086.png,non-vehicle
./data/non-vehicles/Extras/extra1087.png,extra1087.png,non-vehicle
./data/non-vehicles/Extras/extra1088.png,extra1088.png,non-vehicle
./data/non-vehicles/Extras/extra1089.png,extra1089.png,non-vehicle
./data/non-vehicles/Extras/extra109.png,extra109.png,non-vehicle
./data/non-vehicles/Extras/extra1090.png,extra1090.png,non-vehicle
./data/non-vehicles/Extras/extra1091.png,extra1091.png,non-vehicle
./data/non-vehicles/Extras/extra1092.png,extra1092.png,non-vehicle
./data/non-vehicles/Extras/extra1093.png,extra1093.png,non-vehicle
./data/non-vehicles/Extras/extra1094.png,extra1094.png,non-vehicle
./data/non-vehicles/Extras/extra1095.png,extra1095.png,non-vehicle
./data/non-vehicles/Extras/extra1096.png,extra1096.png,non-vehicle
./data/non-vehicles/Extras/extra1097.png,extra1097.png,non-vehicle
./data/non-vehicles/Extras/extra1098.png,extra1098.png,non-vehicle
./data/non-vehicles/Extras/extra1099.png,extra1099.png,non-vehicle
./data/non-vehicles/Extras/extra11.png,extra11.png,non-vehicle
./data/non-vehicles/Extras/extra110.png,extra110.png,non-vehicle
./data/non-vehicles/Extras/extra1100.png,extra1100.png,non-vehicle
./data/non-vehicles/Extras/extra1101.png,extra1101.png,non-vehicle
./data/non-vehicles/Extras/extra1102.png,extra1102.png,non-vehicle
./data/non-vehicles/Extras/extra1103.png,extra1103.png,non-vehicle
./data/non-vehicles/Extras/extra1104.png,extra1104.png,non-vehicle
./data/non-vehicles/Extras/extra1105.png,extra1105.png,non-vehicle
./data/non-vehicles/Extras/extra1106.png,extra1106.png,non-vehicle
./data/non-vehicles/Extras/extra1107.png,extra1107.png,non-vehicle
./data/non-vehicles/Extras/extra1108.png,extra1108.png,non-vehicle
./data/non-vehicles/Extras/extra1109.png,extra1109.png,non-vehicle
./data/non-vehicles/Extras/extra111.png,extra111.png,non-vehicle
./data/non-vehicles/Extras/extra1110.png,extra1110.png,non-vehicle
./data/non-vehicles/Extras/extra1111.png,extra1111.png,non-vehicle
./data/non-vehicles/Extras/extra1112.png,extra1112.png,non-vehicle
./data/non-vehicles/Extras/extra1113.png,extra1113.png,non-vehicle
./data/non-vehicles/Extras/extra1114.png,extra1114.png,non-vehicle
./data/non-vehicles/Extras/extra1115.png,extra1115.png,non-vehicle
./data/non-vehicles/Extras/extra1116.png,extra1116.png,non-vehicle
./data/non-vehicles/Extras/extra1117.png,extra1117.png,non-vehicle
./data/non-vehicles/Extras/extra1118.png,extra1118.png,non-vehicle
./data/non-vehicles/Extras/extra1119.png,extra1119.png,non-vehicle
./data/non-vehicles/Extras/extra112.png,extra112.png,non-vehicle
./data/non-vehicles/Extras/extra1120.png,extra1120.png,non-vehicle
./data/non-vehicles/Extras/extra1121.png,extra1121.png,non-vehicle
./data/non-vehicles/Extras/extra1122.png,extra1122.png,non-vehicle
./data/non-vehicles/Extras/extra1123.png,extra1123.png,non-vehicle
./data/non-vehicles/Extras/extra1124.png,extra1124.png,non-vehicle
./data/non-vehicles/Extras/extra1125.png,extra1125.png,non-vehicle
./data/non-vehicles/Extras/extra1126.png,extra1126.png,non-vehicle
./data/non-vehicles/Extras/extra1127.png,extra1127.png,non-vehicle
./data/non-vehicles/Extras/extra1128.png,extra1128.png,non-vehicle
./data/non-vehicles/Extras/extra1129.png,extra1129.png,non-vehicle
./data/non-vehicles/Extras/extra113.png,extra113.png,non-vehicle
./data/non-vehicles/Extras/extra1130.png,extra1130.png,non-vehicle
./data/non-vehicles/Extras/extra1131.png,extra1131.png,non-vehicle
./data/non-vehicles/Extras/extra1132.png,extra1132.png,non-vehicle
./data/non-vehicles/Extras/extra1133.png,extra1133.png,non-vehicle
./data/non-vehicles/Extras/extra1134.png,extra1134.png,non-vehicle
./data/non-vehicles/Extras/extra1135.png,extra1135.png,non-vehicle
./data/non-vehicles/Extras/extra1136.png,extra1136.png,non-vehicle
./data/non-vehicles/Extras/extra1137.png,extra1137.png,non-vehicle
./data/non-vehicles/Extras/extra1138.png,extra1138.png,non-vehicle
./data/non-vehicles/Extras/extra1139.png,extra1139.png,non-vehicle
./data/non-vehicles/Extras/extra114.png,extra114.png,non-vehicle
./data/non-vehicles/Extras/extra1140.png,extra1140.png,non-vehicle
./data/non-vehicles/Extras/extra1141.png,extra1141.png,non-vehicle
./data/non-vehicles/Extras/extra1142.png,extra1142.png,non-vehicle
./data/non-vehicles/Extras/extra1143.png,extra1143.png,non-vehicle
./data/non-vehicles/Extras/extra1144.png,extra1144.png,non-vehicle
./data/non-vehicles/Extras/extra1145.png,extra1145.png,non-vehicle
./data/non-vehicles/Extras/extra1146.png,extra1146.png,non-vehicle
./data/non-vehicles/Extras/extra1147.png,extra1147.png,non-vehicle
./data/non-vehicles/Extras/extra1148.png,extra1148.png,non-vehicle
./data/non-vehicles/Extras/extra1149.png,extra1149.png,non-vehicle
./data/non-vehicles/Extras/extra115.png,extra115.png,non-vehicle
./data/non-vehicles/Extras/extra1150.png,extra1150.png,non-vehicle
./data/non-vehicles/Extras/extra1151.png,extra1151.png,non-vehicle
./data/non-vehicles/Extras/extra1152.png,extra1152.png,non-vehicle
./data/non-vehicles/Extras/extra1153.png,extra1153.png,non-vehicle
./data/non-vehicles/Extras/extra1154.png,extra1154.png,non-vehicle
./data/non-vehicles/Extras/extra1155.png,extra1155.png,non-vehicle
./data/non-vehicles/Extras/extra1156.png,extra1156.png,non-vehicle
./data/non-vehicles/Extras/extra1157.png,extra1157.png,non-vehicle
./data/non-vehicles/Extras/extra1158.png,extra1158.png,non-vehicle
./data/non-vehicles/Extras/extra1159.png,extra1159.png,non-vehicle
./data/non-vehicles/Extras/extra116.png,extra116.png,non-vehicle
./data/non-vehicles/Extras/extra1160.png,extra1160.png,non-vehicle
./data/non-vehicles/Extras/extra1161.png,extra1161.png,non-vehicle
./data/non-vehicles/Extras/extra1162.png,extra1162.png,non-vehicle
./data/non-vehicles/Extras/extra1163.png,extra1163.png,non-vehicle
./data/non-vehicles/Extras/extra1164.png,extra1164.png,non-vehicle
./data/non-vehicles/Extras/extra1165.png,extra1165.png,non-vehicle
./data/non-vehicles/Extras/extra1166.png,extra1166.png,non-vehicle
./data/non-vehicles/Extras/extra1167.png,extra1167.png,non-vehicle
./data/non-vehicles/Extras/extra1168.png,extra1168.png,non-vehicle
./data/non-vehicles/Extras/extra1169.png,extra1169.png,non-vehicle
./data/non-vehicles/Extras/extra117.png,extra117.png,non-vehicle
./data/non-vehicles/Extras/extra1170.png,extra1170.png,non-vehicle
./data/non-vehicles/Extras/extra1171.png,extra1171.png,non-vehicle
./data/non-vehicles/Extras/extra1172.png,extra1172.png,non-vehicle
./data/non-vehicles/Extras/extra1173.png,extra1173.png,non-vehicle
./data/non-vehicles/Extras/extra1174.png,extra1174.png,non-vehicle
./data/non-vehicles/Extras/extra1175.png,extra1175.png,non-vehicle
./data/non-vehicles/Extras/extra1176.png,extra1176.png,non-vehicle
./data/non-vehicles/Extras/extra1177.png,extra1177.png,non-vehicle
./data/non-vehicles/Extras/extra1178.png,extra1178.png,non-vehicle
./data/non-vehicles/Extras/extra1179.png,extra1179.png,non-vehicle
./data/non-vehicles/Extras/extra118.png,extra118.png,non-vehicle
./data/non-vehicles/Extras/extra1180.png,extra1180.png,non-vehicle
./data/non-vehicles/Extras/extra1181.png,extra1181.png,non-vehicle
./data/non-vehicles/Extras/extra1182.png,extra1182.png,non-vehicle
./data/non-vehicles/Extras/extra1183.png,extra1183.png,non-vehicle
./data/non-vehicles/Extras/extra1184.png,extra1184.png,non-vehicle
./data/non-vehicles/Extras/extra1185.png,extra1185.png,non-vehicle
./data/non-vehicles/Extras/extra1186.png,extra1186.png,non-vehicle
./data/non-vehicles/Extras/extra1187.png,extra1187.png,non-vehicle
./data/non-vehicles/Extras/extra1188.png,extra1188.png,non-vehicle
./data/non-vehicles/Extras/extra1189.png,extra1189.png,non-vehicle
./data/non-vehicles/Extras/extra119.png,extra119.png,non-vehicle
./data/non-vehicles/Extras/extra1190.png,extra1190.png,non-vehicle
./data/non-vehicles/Extras/extra1191.png,extra1191.png,non-vehicle
./data/non-vehicles/Extras/extra1192.png,extra1192.png,non-vehicle
./data/non-vehicles/Extras/extra1193.png,extra1193.png,non-vehicle
./data/non-vehicles/Extras/extra1194.png,extra1194.png,non-vehicle
./data/non-vehicles/Extras/extra1195.png,extra1195.png,non-vehicle
./data/non-vehicles/Extras/extra1196.png,extra1196.png,non-vehicle
./data/non-vehicles/Extras/extra1197.png,extra1197.png,non-vehicle
./data/non-vehicles/Extras/extra1198.png,extra1198.png,non-vehicle
./data/non-vehicles/Extras/extra1199.png,extra1199.png,non-vehicle
./data/non-vehicles/Extras/extra12.png,extra12.png,non-vehicle
./data/non-vehicles/Extras/extra120.png,extra120.png,non-vehicle
./data/non-vehicles/Extras/extra1200.png,extra1200.png,non-vehicle
./data/non-vehicles/Extras/extra1201.png,extra1201.png,non-vehicle
./data/non-vehicles/Extras/extra1202.png,extra1202.png,non-vehicle
./data/non-vehicles/Extras/extra1203.png,extra1203.png,non-vehicle
./data/non-vehicles/Extras/extra1204.png,extra1204.png,non-vehicle
./data/non-vehicles/Extras/extra1205.png,extra1205.png,non-vehicle
./data/non-vehicles/Extras/extra1206.png,extra1206.png,non-vehicle
./data/non-vehicles/Extras/extra1207.png,extra1207.png,non-vehicle
./data/non-vehicles/Extras/extra1208.png,extra1208.png,non-vehicle
./data/non-vehicles/Extras/extra1209.png,extra1209.png,non-vehicle
./data/non-vehicles/Extras/extra121.png,extra121.png,non-vehicle
./data/non-vehicles/Extras/extra1210.png,extra1210.png,non-vehicle
./data/non-vehicles/Extras/extra1211.png,extra1211.png,non-vehicle
./data/non-vehicles/Extras/extra1212.png,extra1212.png,non-vehicle
./data/non-vehicles/Extras/extra1213.png,extra1213.png,non-vehicle
./data/non-vehicles/Extras/extra1214.png,extra1214.png,non-vehicle
./data/non-vehicles/Extras/extra1215.png,extra1215.png,non-vehicle
./data/non-vehicles/Extras/extra1216.png,extra1216.png,non-vehicle
./data/non-vehicles/Extras/extra1217.png,extra1217.png,non-vehicle
./data/non-vehicles/Extras/extra1218.png,extra1218.png,non-vehicle
./data/non-vehicles/Extras/extra1219.png,extra1219.png,non-vehicle
./data/non-vehicles/Extras/extra122.png,extra122.png,non-vehicle
./data/non-vehicles/Extras/extra1220.png,extra1220.png,non-vehicle
./data/non-vehicles/Extras/extra1221.png,extra1221.png,non-vehicle
./data/non-vehicles/Extras/extra1222.png,extra1222.png,non-vehicle
./data/non-vehicles/Extras/extra1223.png,extra1223.png,non-vehicle
./data/non-vehicles/Extras/extra1224.png,extra1224.png,non-vehicle
./data/non-vehicles/Extras/extra1225.png,extra1225.png,non-vehicle
./data/non-vehicles/Extras/extra1226.png,extra1226.png,non-vehicle
./data/non-vehicles/Extras/extra1227.png,extra1227.png,non-vehicle
./data/non-vehicles/Extras/extra1228.png,extra1228.png,non-vehicle
./data/non-vehicles/Extras/extra1229.png,extra1229.png,non-vehicle
./data/non-vehicles/Extras/extra123.png,extra123.png,non-vehicle
./data/non-vehicles/Extras/extra1230.png,extra1230.png,non-vehicle
./data/non-vehicles/Extras/extra1231.png,extra1231.png,non-vehicle
./data/non-vehicles/Extras/extra1232.png,extra1232.png,non-vehicle
./data/non-vehicles/Extras/extra1233.png,extra1233.png,non-vehicle
./data/non-vehicles/Extras/extra1234.png,extra1234.png,non-vehicle
./data/non-vehicles/Extras/extra1235.png,extra1235.png,non-vehicle
./data/non-vehicles/Extras/extra1236.png,extra1236.png,non-vehicle
./data/non-vehicles/Extras/extra1237.png,extra1237.png,non-vehicle
./data/non-vehicles/Extras/extra1238.png,extra1238.png,non-vehicle
./data/non-vehicles/Extras/extra1239.png,extra1239.png,non-vehicle
./data/non-vehicles/Extras/extra124.png,extra124.png,non-vehicle
./data/non-vehicles/Extras/extra1240.png,extra1240.png,non-vehicle
./data/non-vehicles/Extras/extra1241.png,extra1241.png,non-vehicle
./data/non-vehicles/Extras/extra1242.png,extra1242.png,non-vehicle
./data/non-vehicles/Extras/extra1243.png,extra1243.png,non-vehicle
./data/non-vehicles/Extras/extra1244.png,extra1244.png,non-vehicle
./data/non-vehicles/Extras/extra1245.png,extra1245.png,non-vehicle
./data/non-vehicles/Extras/extra1246.png,extra1246.png,non-vehicle
./data/non-vehicles/Extras/extra1247.png,extra1247.png,non-vehicle
./data/non-vehicles/Extras/extra1248.png,extra1248.png,non-vehicle
./data/non-vehicles/Extras/extra1249.png,extra1249.png,non-vehicle
./data/non-vehicles/Extras/extra125.png,extra125.png,non-vehicle
./data/non-vehicles/Extras/extra1250.png,extra1250.png,non-vehicle
./data/non-vehicles/Extras/extra1251.png,extra1251.png,non-vehicle
./data/non-vehicles/Extras/extra1252.png,extra1252.png,non-vehicle
./data/non-vehicles/Extras/extra1253.png,extra1253.png,non-vehicle
./data/non-vehicles/Extras/extra1254.png,extra1254.png,non-vehicle
./data/non-vehicles/Extras/extra1255.png,extra1255.png,non-vehicle
./data/non-vehicles/Extras/extra1256.png,extra1256.png,non-vehicle
./data/non-vehicles/Extras/extra1257.png,extra1257.png,non-vehicle
./data/non-vehicles/Extras/extra1258.png,extra1258.png,non-vehicle
./data/non-vehicles/Extras/extra1259.png,extra1259.png,non-vehicle
./data/non-vehicles/Extras/extra126.png,extra126.png,non-vehicle
./data/non-vehicles/Extras/extra1260.png,extra1260.png,non-vehicle
./data/non-vehicles/Extras/extra1261.png,extra1261.png,non-vehicle
./data/non-vehicles/Extras/extra1262.png,extra1262.png,non-vehicle
./data/non-vehicles/Extras/extra1263.png,extra1263.png,non-vehicle
./data/non-vehicles/Extras/extra1264.png,extra1264.png,non-vehicle
./data/non-vehicles/Extras/extra1265.png,extra1265.png,non-vehicle
./data/non-vehicles/Extras/extra1266.png,extra1266.png,non-vehicle
./data/non-vehicles/Extras/extra1267.png,extra1267.png,non-vehicle
./data/non-vehicles/Extras/extra1268.png,extra1268.png,non-vehicle
./data/non-vehicles/Extras/extra1269.png,extra1269.png,non-vehicle
./data/non-vehicles/Extras/extra127.png,extra127.png,non-vehicle
./data/non-vehicles/Extras/extra1270.png,extra1270.png,non-vehicle
./data/non-vehicles/Extras/extra1271.png,extra1271.png,non-vehicle
./data/non-vehicles/Extras/extra1272.png,extra1272.png,non-vehicle
./data/non-vehicles/Extras/extra1273.png,extra1273.png,non-vehicle
./data/non-vehicles/Extras/extra1274.png,extra1274.png,non-vehicle
./data/non-vehicles/Extras/extra1275.png,extra1275.png,non-vehicle
./data/non-vehicles/Extras/extra1276.png,extra1276.png,non-vehicle
./data/non-vehicles/Extras/extra1277.png,extra1277.png,non-vehicle
./data/non-vehicles/Extras/extra1278.png,extra1278.png,non-vehicle
./data/non-vehicles/Extras/extra1279.png,extra1279.png,non-vehicle
./data/non-vehicles/Extras/extra128.png,extra128.png,non-vehicle
./data/non-vehicles/Extras/extra1280.png,extra1280.png,non-vehicle
./data/non-vehicles/Extras/extra1281.png,extra1281.png,non-vehicle
./data/non-vehicles/Extras/extra1282.png,extra1282.png,non-vehicle
./data/non-vehicles/Extras/extra1283.png,extra1283.png,non-vehicle
./data/non-vehicles/Extras/extra1284.png,extra1284.png,non-vehicle
./data/non-vehicles/Extras/extra1285.png,extra1285.png,non-vehicle
./data/non-vehicles/Extras/extra1286.png,extra1286.png,non-vehicle
./data/non-vehicles/Extras/extra1287.png,extra1287.png,non-vehicle
./data/non-vehicles/Extras/extra1288.png,extra1288.png,non-vehicle
./data/non-vehicles/Extras/extra1289.png,extra1289.png,non-vehicle
./data/non-vehicles/Extras/extra129.png,extra129.png,non-vehicle
./data/non-vehicles/Extras/extra1290.png,extra1290.png,non-vehicle
./data/non-vehicles/Extras/extra1291.png,extra1291.png,non-vehicle
./data/non-vehicles/Extras/extra1292.png,extra1292.png,non-vehicle
./data/non-vehicles/Extras/extra1293.png,extra1293.png,non-vehicle
./data/non-vehicles/Extras/extra1294.png,extra1294.png,non-vehicle
./data/non-vehicles/Extras/extra1295.png,extra1295.png,non-vehicle
./data/non-vehicles/Extras/extra1296.png,extra1296.png,non-vehicle
./data/non-vehicles/Extras/extra1297.png,extra1297.png,non-vehicle
./data/non-vehicles/Extras/extra1298.png,extra1298.png,non-vehicle
./data/non-vehicles/Extras/extra1299.png,extra1299.png,non-vehicle
./data/non-vehicles/Extras/extra13.png,extra13.png,non-vehicle
./data/non-vehicles/Extras/extra130.png,extra130.png,non-vehicle
./data/non-vehicles/Extras/extra1300.png,extra1300.png,non-vehicle
./data/non-vehicles/Extras/extra1301.png,extra1301.png,non-vehicle
./data/non-vehicles/Extras/extra1302.png,extra1302.png,non-vehicle
./data/non-vehicles/Extras/extra1303.png,extra1303.png,non-vehicle
./data/non-vehicles/Extras/extra1304.png,extra1304.png,non-vehicle
./data/non-vehicles/Extras/extra1305.png,extra1305.png,non-vehicle
./data/non-vehicles/Extras/extra1306.png,extra1306.png,non-vehicle
./data/non-vehicles/Extras/extra1307.png,extra1307.png,non-vehicle
./data/non-vehicles/Extras/extra1308.png,extra1308.png,non-vehicle
./data/non-vehicles/Extras/extra1309.png,extra1309.png,non-vehicle
./data/non-vehicles/Extras/extra131.png,extra131.png,non-vehicle
./data/non-vehicles/Extras/extra1310.png,extra1310.png,non-vehicle
./data/non-vehicles/Extras/extra1311.png,extra1311.png,non-vehicle
./data/non-vehicles/Extras/extra1312.png,extra1312.png,non-vehicle
./data/non-vehicles/Extras/extra1313.png,extra1313.png,non-vehicle
./data/non-vehicles/Extras/extra1314.png,extra1314.png,non-vehicle
./data/non-vehicles/Extras/extra1315.png,extra1315.png,non-vehicle
./data/non-vehicles/Extras/extra1316.png,extra1316.png,non-vehicle
./data/non-vehicles/Extras/extra1317.png,extra1317.png,non-vehicle
./data/non-vehicles/Extras/extra1318.png,extra1318.png,non-vehicle
./data/non-vehicles/Extras/extra1319.png,extra1319.png,non-vehicle
./data/non-vehicles/Extras/extra132.png,extra132.png,non-vehicle
./data/non-vehicles/Extras/extra1320.png,extra1320.png,non-vehicle
./data/non-vehicles/Extras/extra1321.png,extra1321.png,non-vehicle
./data/non-vehicles/Extras/extra1322.png,extra1322.png,non-vehicle
./data/non-vehicles/Extras/extra1323.png,extra1323.png,non-vehicle
./data/non-vehicles/Extras/extra1324.png,extra1324.png,non-vehicle
./data/non-vehicles/Extras/extra1325.png,extra1325.png,non-vehicle
./data/non-vehicles/Extras/extra1326.png,extra1326.png,non-vehicle
./data/non-vehicles/Extras/extra1327.png,extra1327.png,non-vehicle
./data/non-vehicles/Extras/extra1328.png,extra1328.png,non-vehicle
./data/non-vehicles/Extras/extra1329.png,extra1329.png,non-vehicle
./data/non-vehicles/Extras/extra133.png,extra133.png,non-vehicle
./data/non-vehicles/Extras/extra1330.png,extra1330.png,non-vehicle
./data/non-vehicles/Extras/extra1331.png,extra1331.png,non-vehicle
./data/non-vehicles/Extras/extra1332.png,extra1332.png,non-vehicle
./data/non-vehicles/Extras/extra1333.png,extra1333.png,non-vehicle
./data/non-vehicles/Extras/extra1334.png,extra1334.png,non-vehicle
./data/non-vehicles/Extras/extra1335.png,extra1335.png,non-vehicle
./data/non-vehicles/Extras/extra1336.png,extra1336.png,non-vehicle
./data/non-vehicles/Extras/extra1337.png,extra1337.png,non-vehicle
./data/non-vehicles/Extras/extra1338.png,extra1338.png,non-vehicle
./data/non-vehicles/Extras/extra1339.png,extra1339.png,non-vehicle
./data/non-vehicles/Extras/extra134.png,extra134.png,non-vehicle
./data/non-vehicles/Extras/extra1340.png,extra1340.png,non-vehicle
./data/non-vehicles/Extras/extra1341.png,extra1341.png,non-vehicle
./data/non-vehicles/Extras/extra1342.png,extra1342.png,non-vehicle
./data/non-vehicles/Extras/extra1343.png,extra1343.png,non-vehicle
./data/non-vehicles/Extras/extra1344.png,extra1344.png,non-vehicle
./data/non-vehicles/Extras/extra1345.png,extra1345.png,non-vehicle
./data/non-vehicles/Extras/extra1346.png,extra1346.png,non-vehicle
./data/non-vehicles/Extras/extra1347.png,extra1347.png,non-vehicle
./data/non-vehicles/Extras/extra1348.png,extra1348.png,non-vehicle
./data/non-vehicles/Extras/extra1349.png,extra1349.png,non-vehicle
./data/non-vehicles/Extras/extra135.png,extra135.png,non-vehicle
./data/non-vehicles/Extras/extra1350.png,extra1350.png,non-vehicle
./data/non-vehicles/Extras/extra1351.png,extra1351.png,non-vehicle
./data/non-vehicles/Extras/extra1352.png,extra1352.png,non-vehicle
./data/non-vehicles/Extras/extra1353.png,extra1353.png,non-vehicle
./data/non-vehicles/Extras/extra1354.png,extra1354.png,non-vehicle
./data/non-vehicles/Extras/extra1355.png,extra1355.png,non-vehicle
./data/non-vehicles/Extras/extra1356.png,extra1356.png,non-vehicle
./data/non-vehicles/Extras/extra1357.png,extra1357.png,non-vehicle
./data/non-vehicles/Extras/extra1358.png,extra1358.png,non-vehicle
./data/non-vehicles/Extras/extra1359.png,extra1359.png,non-vehicle
